ETC_20150317_000001	Kepa
ETC_20190223_040810	The Guild Hangout Raid is a raid that takes place in your Guild Hangout.{nl}Guild Level 5 is required for players to initiate a Guild Hangout Raid.{nl}Interact with the Sage Envoy in your Guild Hangout to begin the Guild Hangout Raid.
ETC_20190223_040811	{nl} {nl}To begin a Guild Hangout Raid you must either be a Guild Master or have been given the authority to [Manage Guild Hangout Raid] by the Guild Master.{nl}Users who have the authority to manage Guild Hangout Raids can initiate the raid. The difficulty of the raid will be adjustable once your Guild Level reaches level 6.
ETC_20190223_040812	The higher levels of difficulty will be unlocked as the Guild Level rises, with the maximum difficulty level of 11 unlocked when your Guild Level reaches 15.
ETC_20190223_040813	{nl} {nl}Guild Hangout Raids can only be joined by Guild members and the raid can be continued by defeating the raid boss.
ETC_20190223_040814	You can summon a new boss after defeating the raid boss. If the raid is put to a halt due to various reasons, you can restart the raid from where you left off with the raid boss HP remaining as it was before the raid was halted.{nl} {nl}Members of the Guild who have rejoined the Guild after leaving will not be able to partake in the raid for a 14-day duration.{nl}Members of other guilds will not be able to participate in the raid.
ETC_20190223_040815	{nl} {nl}Participants earn 1 Guild Hangout Raid contribution point per 10,000 damage dealt to the boss.{nl}Contribution points will be summed up and paid as Silver every Monday at 6 AM by the Sage Envoy.
ETC_20190223_040816	The amount of Silver earned will depend on the Guild Level and the contribution points earned by each member.{nl}When the raid is failed and the boss is not defeated, the contribution points earned in the session will not be saved.
ETC_20190223_040817	{nl} {nl}The accumulated contribution points can be checked by interacting with the Sage Envoy.
ETC_20190223_040818	Summons Info
ETC_20190223_040819	Displays the number and the HP of your summons.
ETC_20190223_040820	{nl} {nl}Summon info can be checked in another tab of the party info UI.{nl}Pressing the ({img key~ 40 40}) key or clicking on the {img button_view_info 40 40) button will switch between party and summon info.
ETC_20190223_040821	pvp_mine information log
ETC_20190223_040822	SOLO RAID information log
ETC_20190223_040823	Event user information warning.
ETC_20190223_040824	The Ultimate Monster Tamer
ETC_20190223_040825	Event: Monster Tamer
ETC_20190223_040826	Chase the Golden Pig
ETC_20190223_040827	Event: Chase the Golden Pig
ETC_20190223_040828	Assault on Klaipeda
ETC_20190223_040829	Item Appearance Eraser
ETC_20190223_040830	You can reset the appearance of an item that had its appearance changed.{nl}The material used to change the item's appearance will be destroyed.
ETC_20190223_040831	Randomly changes the number, groups, values and types of stats contained in a random stat item. You can choose to keep the new stats or revert them back to their original state.{nl} The item is issued as a part of the [Re:Build] update. This item will be removed at the end of the event period.
ETC_20190223_040832	[Event] Mysterious Magnifier
ETC_20190223_040833	[Event] Artisan Magnifier
ETC_20190223_040834	[Event] Combat Support Box
ETC_20190223_040835	A box containing items useful for combat. Right-click to use and obtain the items.{nl}- [Event] Small Elixir of HP Recovery x30{nl}- [Event] Small Elixir of SP Recovery x30{nl}
ETC_20190223_040836	Rogues were wanted felons in the Kingdom who gained pardon after they assisted many great adventurers in their quests. Around 300 years ago, during Nachel I's reign, they gained a pardon that grants them immunity from punishment unless their crimes are something as serious as murder or treason.{nl}Rogues will do anything to win in battle. They are a class specialized in stealthily ambushing their targets from behind.
ETC_20190223_040837	Guardian's Antechamber
ETC_20190223_040838	Checkpoint
ETC_20190223_040839	Refugee Station
ETC_20190223_040840	Construction Quarters
ETC_20190223_040841	Segregated Quarters
ETC_20190223_040842	Crystal Workshop
ETC_20190223_040843	Crystal Smelting Site
ETC_20190223_040844	Golden Pig
ETC_20190223_040845	Sage Female 1
ETC_20190223_040846	Use the Wings of Vaivora Coin Shop
ETC_20190223_040847	[PP] Red Vampire Costume
ETC_20190223_040848	[PP] Red Winter Night Costume
ETC_20190223_040849	New/Returning Savior
ETC_20190223_040850	February Attendance Check Rewards
ETC_20190223_040851	March Attendance Check Rewards
ETC_20190223_040852	Irredian Shelter PC Session
ETC_20190223_040853	Increases property attack in value equivalent to property resistance{nl}- Affected properties: Fire, Ice, Lightning, Poison, Dark, Holy, Earth, Psychokinesis{nl}- Max. 300 per property
ETC_20190223_040854	Resistance to Fire, Ice, Electricity, Poison, Dark, Psychokinesis, Holy and Earth property attacks {img green_up_arrow 16 16}150
ETC_20190223_040855	Increases the additional Holy-property damage on every attack by a value equal to your property resistance.{nl}- Properties: Fire, Ice, Electricity, Poison, Dark, Holy, Earth, Psychokinesis (max. 1,500 increase){nl} {nl}Dragon Strength Lv 2 Effects{nl}Additional Holy-property damage increased by a value equal to 8% of your magic defense (max. 4,000 increase).
ETC_20190223_040856	Abyss Irredian Set
ETC_20190223_040857	5% chance to activate Berserk on attack.{nl} {nl}Berserk{nl}Increases Critical Rate by 10% for 5 seconds (maximum increase of 200).
ETC_20190223_040858	Cevisa Irredian Set
ETC_20190223_040859	3% chance to activate Cevisa - Protection when hit.{nl} {nl}Cevisa - Protection{nl}Damage received {img green_down_arrow 16 16}10%{nl}Movement Speed {img green_up_arrow 16 16}5{nl}(10-second duration)
ETC_20190223_040860	Recipe - Abyss Irredian Necklace
ETC_20190223_040861	Recipe - Abyss Irredian Bracelet
ETC_20190223_040862	Recipe - Cevisa Irredian Necklace
ETC_20190223_040863	Recipe - Cevisa Irredian Bracelet
ETC_20190223_040864	You can press the X key to jump. Jumping consumes stamina.
ETC_20190223_040865	You can advance to another class when your Class Level has reached 15. From your first advancement onwards, you must reach Class Level 45 to advance into a new class.
ETC_20190223_040866	Sorcerer characters are required to use a demon-type boss monster card to use the Summoning skill.
ETC_20190223_040867	Stat points earned through Goddess Statues and quests can be spent freely by clicking on the [+] button, and attributes can be learned by increments of ten levels by right-clicking the [+] button.
ETC_20190223_040868	Pardoners can set up shops to sell Pardoner buffs.
ETC_20190223_040869	You can use the Warp Stone to return to the beginning of a map. The Warp Stone can be used again after 15 minutes.
ETC_20190223_040870	Characters of level 40 and above can start a guild of their own.
ETC_20190223_040871	Using a Silver Anvil to enhance an equipment item will not consume Silver.
ETC_20190223_040872	Hidden classes can be unlocked at any point of the character's advancement or level as long as the requirements are met. But players can only advance into the hidden classes starting from their second advancement.
ETC_20190223_040873	Base Camp / Personal Storage
ETC_20190223_040874	Activate Base Camp Buff
ETC_20190223_040875	Dismantle Items
ETC_20190223_040876	Successful enhancements will {#8e0000}consume{/} material seals, while failed ones will {#8e0000}consume{/} both the main and material seals.
ETC_20190223_040877	Only items that had its appearance changed can be selected.
ETC_20190223_040878	Accessory Selection Box
ETC_20190223_040879	Function temporarily unavailable
ETC_20190223_040880	Target Number: {COUNT}
ETC_20190223_040881	{#0054FF}[{NUM2}]{/} points will be added because you already have [{NUM1}] points.{nl}Use the item?
ETC_20190223_040882	{@st64}You have obtained a Skill Reset Potion, Attribute Reset Potion{nl}and Class Points{nl}Bottom menu 
ETC_20190223_040883	{@st64}You have obtained a Skill Reset Potion and an Attribute Reset potion.
ETC_20190223_040884	Number of Golden Pigs found: {POINT}
ETC_20190223_040885	Chase the Golden Pig: Total number of rewards received - {COUNT} times
ETC_20190223_040886	You have remained inactive for over 100 seconds and have become ineligible to receive rewards!
ETC_20190223_040887	Top Players: Congratulations, {TEAM}{nl}!
ETC_20190223_040888	New Year Resolution: Completed {COUNT} times
ETC_20190223_040889	Successfully completed 5th Stage or above in Challenge Mode {#003399}{COUNT}{/} times.
ETC_20190223_040890	Completed Level Dungeon {#003399}{COUNT}{/} times
ETC_20190223_040891	Completed Unique Raid {#003399}{COUNT}{/} times
ETC_20190223_040892	Completed Saalus Convent {#003399}{COUNT}{/} times
ETC_20190223_040893	New Year Resolution completed for {COUNT} days!{nl}*{nl}
ETC_20190223_040894	{nl}*{nl}Latest challenge attempt: {YEAR}/{MONTH}/{DAY} 
ETC_20190223_040895	You have not yet accomplished your resolution.
ETC_20190223_040896	New Year Resolution Event: 
ETC_20190223_040897	has been selected.{nl}{#003399}Keep your New Year Resolution for the next 3 days{/}and come back to claim your reward.{nl}
ETC_20190223_040898	{#003399}Keep your New Year Resolution for the next 3 days{/}and come back to claim your reward.
ETC_20190223_040899	has been selected.{nl}
ETC_20190223_040900	{#FF0000}You have kept your resolution for the day.{/}Try again tomorrow!
ETC_20190223_040901	{nl}Number of Golden Pigs you have found: {POINT} / 
ETC_20190223_040902	Wings of Vaivora Coin Shop
ETC_20190223_040903	Receive Class Points
ETC_20190223_040904	{#0054FF}[{NUM2}]{/} points will be added because you already have [{NUM1}] points.{nl}Use the item?
ETC_20190223_040905	Receive
ETC_20190223_040906	Do not receive
ETC_20190223_040907	The portal leading to the Segregated Quarters has opened.{nl}It will remain open for the next two minutes.
ETC_20190223_040908	The portal leading to the Construction Quarters has opened.{nl}It will remain open for the next two minutes.
ETC_20190223_040909	The remaining entries you have left this week: {COUNT}.{nl}One entry will be deducted.{nl}Will you enter?
ETC_20190223_040910	You will be returned to your previous location.
ETC_20190223_040911	You have ran out of entries for the week.{nl}Please try again next week.
ETC_20190223_040912	The master has returned!
ETC_20190223_040913	All guardians, greet the master!
ETC_20190223_040914	You lazy slobs!
ETC_20190223_040915	The portal to the Guardian's Antechambers has opened.{nl}It will remain open for the next 30 minutes.
ETC_20190223_040916	{@st42}{s16}Check
ETC_20190223_040917	I will participate.
ETC_20190223_040918	Thank you for your cooperation. Please be careful.
ETC_20190223_040919	The raid boss will soon appear in the Guild Hangout.
ETC_20190223_040920	The raid boss has appeared in the Guild Hangout.
ETC_20190223_040921	Your current Guild Hangout Raid contribution points are
ETC_20190223_040922	 and your contribution grade is
ETC_20190223_040923	.
ETC_20190223_040924	Check raid contribution grade
ETC_20190223_040925	The ongoing raid has been stopped because of the reset time.
ETC_20190223_040926	You have defeated the boss monster!
ETC_20190223_040927	You never participated in the Guild Hangout Raid or dealt any damage to the raid boss.
ETC_20190223_040928	You cannot return to the Guild Hall because you are currently participating in a Guild Hangout Raid.
ETC_20190223_040929	Cannot be used in Territory War regions.
ETC_20190223_040930	Cannot be used in Sulivinas Lair.
ETC_20190223_040931	Cannot be used in instanced regions.
ETC_20190223_040932	Are you sure you want to discard {#fe7e00}[{COUNT}]{/} {#fe7e00}[{ITEM}]{/}s?
ETC_20190223_040933	Are you sure you want to discard {#fe7e00}[{ITEM}]{/}?
ETC_20190223_040934	Invalid confirmation code.
ETC_20190223_040935	If you want to discard {#fe7e00}[{COUNT}]{/} {#fe7e00}[{ITEM}]{/}s, please type [0000] in the pop-up window.
ETC_20190223_040936	If you are sure you want to discard {#fe7e00}[{ITEM}]{/}, please type [0000] in the pop-up window.
ETC_20190223_040937	Party member summon info
ETC_20190223_040938	{HOUR}h {MINf}m to {HOUR}h {MINf2}m{nl}{HOUR}h {MINs}m to {HOUR}h {MINs2}m
ETC_20190223_040939	Participation rewards are not currently available.
ETC_20190223_040940	Not eligible for participation rewards.
ETC_20190223_040941	You did not achieve {point} or more points during the previous GTW session.
ETC_20190223_040942	{cnt} guild members participated in the last GTW session.{nl}You can receive a Stage {buffLevel} EXP buff.
ETC_20190223_040943	Remaining Buffs
ETC_20190223_040944	x{remainCnt}
ETC_20190223_040945	Receive Participation Reward
ETC_20190223_040946	Stage {buffLevel} buff received.
ETC_20190223_040947	Your character is already under a buff.
ETC_20190223_040948	No buffs left to receive.
ETC_20190223_040949	You achieved 10 or more points during GTW.{nl}Receive your rewards at the Expedition Merchant after the session.
ETC_20190223_040950	Portal to Checkpoint
ETC_20190223_040951	1. Defeat all enemies.{nl}2. Destroy the 5 devices.
ETC_20190223_040952	You have destroyed all the devices!{nl}Defeat the remaining enemies!
ETC_20190223_040953	You have defeated all the enemies!{nl}Destroy the remaining devices!
ETC_20190223_040954	A dimensional crack has opened up!{nl}A powerful demon will soon appear.
ETC_20190223_040955	A demon has appeared through the dimensional crack!{nl}Defeat the demon that has invaded your Guild Hangout!
ETC_20190223_040956	A boss monster will soon appear.
ETC_20190223_040957	Defeat the Madon Maiden
ETC_20190223_040958	The Madon Maiden has appeared.
ETC_20190223_040959	You have defeated the Madon Maiden!
ETC_20190223_040960	You have failed to defeat the Madon Maiden.{nl}You will be returned to your previous location.
ETC_20190223_040961	Defeat the Amiss Dog
ETC_20190223_040962	The Amiss Dog has appeared.
ETC_20190223_040963	You have defeated the Amiss Dog!
ETC_20190223_040964	You have failed to defeat the Amiss Dog.{nl}You will be returned to your previous location.
ETC_20190223_040965	Find the Golden Pigs in Orsha!
ETC_20190223_040966	You can only fight the boss monster using the monsters you've caught.{nl}You character won't be able to use normal attacks or skills.
ETC_20190223_040967	Right-click the Blue Orb to summon your monsters!
ETC_20190223_040968	One party member can choose the level of the boss monster{nl}to be summoned by interacting with the magic circle.
ETC_20190228_040969	A special premium package. Right-click to use and obtain the following items.{nl}- Wake Up Growth Package x1{nl}- Wake Up Enhancement Package x1{nl}- Widnium Fragment x3{nl}- Recipe - HP Potion (7 Days) x1{nl}- Recipe - SP Potion (7 Days) x1
ETC_20190228_040970	2019 Leticia's Treasure Chest (Season 2)
ETC_20190228_040971	A chest filled with Leticia's most precious items. Use to obtain the following items.{nl} - Shining 9-Star Gem Abrasive x1{nl} - Token Box (x10) x1
ETC_20190228_040972	Best Man Costume (30 Days)
ETC_20190228_040973	Bridesmaid Costume (30 Days)
ETC_20190228_040974	{PC} 
ETC_20190228_040975	Card Album: Black
ETC_20190228_040976	 used to summon{nl}{BossName}!
ETC_20190228_040977	Card Album: Ominous
ETC_20190305_040978	* Attendance rewards are automatically delivered once per day, to the character you first log in with.
ETC_20190305_040979	* Attendance rewards can be received only during the attendance check period.
ETC_20190305_040980	* Rookie/returning player attendance may vary according to the day you started/returned to the game.
ETC_20190305_040981	Attendance Check Helper
ETC_20190305_040982	Switch to Party Info (`)
ETC_20190305_040983	Switch to Summon Info (`)
ETC_20190309_040984	Gemstone Feud Shop
ETC_20190309_040985	Entry allowed only during the following schedule.{nl}{HOUR}h {MINf}m to {HOUR}h {MINf2}m{nl}{HOUR}h {MINs}m to {HOUR}h {MINs2}m
