ITEM_20150317_000001	Empty_helmet
ITEM_20200129_025530	Adds +31212626 Character EXP and +24033722 Class EXP. Can be used from Lv. 320 to 449.{nl}{#FF0000}* Not available for characters at Lv.450 or above.{/}	경험치를 +31212626 클래스 경험치를 +24033722 상승시켜 줍니다. 320 레벨부터 449레벨까지 사용할 수 있습니다.{nl}{#FF0000}* 450 레벨 이상 캐릭터는 사용이 불가능합니다.{/}				
ITEM_20200129_025531	[Gemstone Feud] Lv.16 EXP Card	[자원 쟁탈전] LV16 경험치 카드				
ITEM_20200129_025532	Adds +78031565 Character EXP and +60084305 Class EXP. Can be used from Lv. 350 to 449.{nl}{#FF0000}* Not available for characters at Lv.450 or above.{/}	경험치를 +78031565 클래스 경험치를 +60084305 상승시켜 줍니다. 350 레벨부터 449레벨까지 사용할 수 있습니다.{nl}{#FF0000}* 450 레벨 이상 캐릭터는 사용이 불가능합니다.{/}				
ITEM_20200129_025533	[4ever] Legend Growth Weapon Box	[4ever]레전드 성장 무기 상자				
ITEM_20200129_025534	Use to obtain a [4ever] weapon of your choice.	사용 시 [4ever] 무기 리스트 중 원하시는 장비가 지급됩니다.				
ITEM_20200129_025535	Use to increase Guild EXP by +200.{nl}Item will be deleted upon the announced date.	길드 경험치를 +200 상승시킬 수 있는 아이템입니다.{nl}19년 12월 27일 점검 시, 일괄 삭제됩니다.	ITEM_20191228_024990	Use to increase Guild EXP by +200.{nl}Will be automatically deleted at the end of the event period.	길드 경험치를 +200 상승시킬 수 있는 아이템입니다.{nl}19년 12월 26일 점검 시, 일괄 삭제됩니다.	
ITEM_20200129_025536	Ripped 1,000 Attribute Point Ticket	찢어진 특성 포인트 교환권 1,000				
ITEM_20200129_025537	Collect 100 tickets to exchange them for 1,000 attribute points.	100개를 모아서 사용하면 특성포인트 1,000을 얻습니다.				
ITEM_20200129_025538	Pamoka Solution EXP 2x Voucher (14 Days)	시약병 경험치 증가량 2배 쿠폰(14일)				
ITEM_20200129_025539	Hidden Class Unlock Voucher Box {nl} List of Unlockable Classes {nl} - Shinobi Unlock Voucher (Scout){nl} - Miko (Kannushi) Unlock Voucher (Cleric){nl} - Rune Caster Unlock Voucher (Wizard){nl} - Appraiser Unlock Voucher (Archer){nl} - Nak Muay Unlock Voucher (Swordsman)	히든 직업 해금권 선택 상자 {nl} 선택 가능 목록 {nl} - 시노비 해금권(스카우트) {nl} - 무녀(칸누시) 해금권(클레릭) {nl} - 룬 캐스터 해금권(위저드) {nl} - 감정사 해금권(아처) {nl} - 낙무아이 해금권(소드맨)				
ITEM_20200129_025540	Remake: Goddess' Blessed Cube (Male)	복각: 축복받은 여신의 큐브 (남자)				
ITEM_20200129_025541	Remake: Goddess' Blessed Cube (Male)  x10 + 1	복각: 축복받은 여신의 큐브 (남자) x10 + 1				
ITEM_20200129_025542	Remake: Goddess' Blessed Cube (Female)	복각: 축복받은 여신의 큐브 (여자)				
ITEM_20200129_025543	Remake: Goddess' Blessed Cube (Female) x10 + 1	복각: 축복받은 여신의 큐브 (여자) x10 + 1				
ITEM_20200129_025544	Moringponia Unique Equipment Set Box	모링포니아 유니크 장비 세트 상자				
ITEM_20200129_025545	Use it to obtain the items.{nl} - Moringponia Unique Weapon Selection Box{nl} - Moringponia   Unique Armor Selection Box{nl}Right-click to use.	사용시 다음 아이템을 모두 획득할 수 있습니다.{nl} - 모링포니아 유니크 무기 선택 상자{nl} - 모링포니아 유니크 방어구 선택 상자{nl}마우스 오른쪽 버튼 클릭으로 사용합니다.				
ITEM_20200129_025546	Moringponia Unique Special Set Box	모링포니아 유니크 특별 세트 상자				
ITEM_20200129_025547	Use it to obtain the items.{nl} - Moringponia Unique Weapon Selection Box{nl} - Moringponia   Unique Armor Selection Box{nl} - Moringponia Crown x1{nl}Right-click to use.	사용시 다음 아이템을 모두 획득할 수 있습니다.{nl} - 모링포니아 유니크 무기 선택 상자{nl} - 모링포니아 유니크 방어구 선택 상자{nl} - 모링포니아 왕관 x1{nl}마우스 오른쪽 버튼 클릭으로 사용합니다.				
ITEM_20200129_025548	Mystic Tome Bundle Special Set Box	신비한 서 묶음 특별 세트 상자				
ITEM_20200129_025549	Use it to obtain the items.{nl} - Mystic Tome Page x10{nl} - 10,000 Attribute Points x3{nl}Right-click to use.	사용시 다음 아이템을 모두 획득할 수 있습니다.{nl} - 신비한 서 낱장 x10{nl} - 특성 포인트 10,000 x3{nl}마우스 오른쪽 버튼 클릭으로 사용합니다.				
ITEM_20200129_025550	Moringponia: Ruby Anvil Box	모링 포니아: 루비 모루 상자				
ITEM_20200129_025551	It seems to contain something special. Right-click to open. Ruby Anvil x10	무언가 특별한 것을 얻기 위해 사용될 것 같습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다. 루비 모루 x 10개				
ITEM_20200129_025552	Collect 20 and use to obtain a choice of Asiomage equipment. Right-click to use.	20개를 모아서 사용하면 아시오 메이지 장비를 선택 할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.	ITEM_20190802_022995	Collect 20 and use to obtain a choice of Asiomage equipment recipe. Right-click to use.	20개를 모아서 사용하면 아시오 메이지 장비 레시피를 선택 할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.	
ITEM_20200129_025553	Collect 20 and use to obtain a choice of Wastrel equipment. Right-click to use.	20개를 모아서 사용하면 웨이스트럴 장비를 선택 할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.	ITEM_20190802_022996	Collect 20 and use to obtain a choice of Wastrel equipment recipe. Right-click to use.	20개를 모아서 사용하면 웨이스트럴 장비 레시피를 선택 할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.	
ITEM_20200129_025554	Spirit Fragment: Moringponia	영혼 조각: 모링포니아				
ITEM_20200129_025555	Collect 30 and use to obtain a choice of an accessory recipe. Right-click to use.	30개를 모아서 사용하면 악세사리 제작서를 선택 할 수 있습니다. 마우스 오른쪽 버튼 클릭으로 사용합니다.				
ITEM_20200129_025556	Moringponia Unique Raid Cube	모링포니아 유니크 레이드 큐브				
ITEM_20200129_025557	Received after clearing the Lepidoptera Junction Unique Raid.	나비목 접선지 유니크 레이드를 클리어하여 받은 보상입니다.				
ITEM_20200129_025558	Moringponia Legend Raid Cube	모링포니아 레전드 레이드 큐브				
ITEM_20200129_025559	Received after clearing the Lepidoptera Junction Legend Raid.	나비목 접선지 레전드 레이드를 클리어하여 받은 보상입니다.				
ITEM_20200129_025560	Shining Advanced Golden Anvil	빛나는 고급 황금 모루	ITEM_20161005_012568	Shining Golden Anvil	빛나는 황금 모루	
ITEM_20200129_025561	Can only be used on equipment with 0 Potential. The equipment won't be destroyed upon failure. Does not require a silver fee for enhancement. When you fail at an enhance level of +12 or higher, it will reduce to +10.{nl}It is used to make Shining Ruby Anvil.	포텐셜이 0인 장비에만 사용가능 하며, 실패해도 장비가 파괴되지 않습니다. 강화시 실버가 필요하지 않습니다. 실패시 강화수치가 1 감소하며, +12 강화 이상에서 실패 시 강화 수치가 +10 강화로 감소합니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}빛나는 루비 모루의 재료로 사용 할 수 있습니다.	ITEM_20171128_016892	Can only be used on equipment with 0 Potential. The equipment won't be destroyed upon failure. Does not require a silver fee for enhancement. When you fail at an enhance level of +12 or higher, it will reduce to +10.	포텐셜이 0인 장비에만 사용가능 하며, 실패해도 장비가 파괴되지 않습니다. 강화시 실버가 필요하지 않습니다. 실패시 강화수치가 1 감소하며, +12 강화 이상에서 실패 시 강화 수치가 +10 강화로 감소합니다. 마우스 오른쪽 클릭으로 사용합니다.	
ITEM_20200129_025562	Can only be used on equipment with 0 Potential. The equipment won't be destroyed upon failure. When you fail at an enhance level of +16 or higher, it will reduce to +15. Right-click to use.	포텐셜이 0인 장비에만 사용가능 하며, 실패해도 장비가 파괴되지 않습니다. 실패시 강화수치가 1 감소하며, +16 강화 이상에서 실패 시 강화 수치가 +15 강화로 감소합니다. 마우스 오른쪽 클릭으로 사용합니다.				
ITEM_20200129_025563	[Event] Ruby Anvil (14 Days)	[이벤트]루비 모루(14일)				
ITEM_20200129_025564	Can only be used on equipment with 1 Potential. The equipment won't be destroyed upon failure. When you fail at an enhance level of +16 or higher, it will reduce to +15. Right-click to use.{nl}Must be used within 14 days after obtaining.	포텐셜이 0인 장비에만 사용가능 하며, 실패해도 장비가 파괴되지 않습니다. 실패시 강화수치가 1 감소하며, +16 강화 이상에서 실패 시 강화 수치가 +15 강화로 감소합니다. 마우스 오른쪽 클릭으로 사용합니다.{nl}획득 후부터 14일동안 사용 가능합니다.				
ITEM_20200129_025565	Shining Ruby Anvil	빛나는 루비 모루				
ITEM_20200129_025566	Can only be used on equipment with 0 Potential. The equipment won't be destroyed upon failure. Does not require a silver fee for enhancement. When you fail at an enhance level of +16 or higher, it will reduce to +15. Right-click to use.	포텐셜이 0인 장비에만 사용가능 하며, 실패해도 장비가 파괴되지 않습니다. 강화시 실버가 필요하지 않습니다. 실패시 강화수치가 1 감소하며, +16 강화 이상에서 실패 시 강화 수치가 +15 강화로 감소합니다. 마우스 오른쪽 클릭으로 사용합니다.				
ITEM_20200129_025567	[PP] Lv.430 Stage 10 Transcendence Scroll	[PC방] Lv.430 10초월 스크롤				
ITEM_20200129_025568	Upgrades your equipment to Stage 10 Transcendence.{nl}Can only be used on items of Stage 0~9 Transcendence. Right-click on the item and choose the equipment that you want to upgrade.{nl}Can only be used on items at Lv. 430 or below.	장비의 초월 수치를 10단계로 만들어줍니다.{nl}0~9단계 초월 아이템만 사용할 수 있으며, 10초월 스크롤을 우클릭한 후 초월할 아이템을 선택하면 10초월 상태로 변경됩니다. {nl}Lv 430이하 장비에만 사용 가능한 초월 스크롤입니다.				
ITEM_20200129_025569	[Card Equip Effect] Increases damage against Medium-sized by [{img star_mark 20 20}/2]%	[슬롯 장착 효과] 중형 대상에게 주는 대미지[★/2]% 증가	ITEM_20180208_017426	[Card Equip Effect] Increases damage against Medium-sized targets by [{img star_mark 20 20}/2]%	[슬롯 장착 효과] 중형 몬스터에게 주는 대미지[★/2]% 증가	
ITEM_20200129_025570	[Card Equip Effect] [{img star_mark 20 20}]% chance of recovering 1% SP when attacked by Large-sized monsters{nl}Cooldown 5 sec	[슬롯 장착 효과] 중형 대상에게 피격 시 [★]% 확률로 SP 1% 회복{nl}재사용 대기 시간 5초	ITEM_20180208_017469	[Card Equip Effect] [{img star_mark 20 20}]% chance of recovering 1% SP when attacked by Medium-sized targets{nl}Cooldown 5 sec	[슬롯 장착 효과] 중형 몬스터에게 피격 시 [★]% 확률로 SP 1% 회복{nl}재사용 대기 시간 5초	
ITEM_20200129_025571	[Card Equip Effect] [{img star_mark 20 20}]% chance of recovering 2% HP when attacked by Small-sized monsters{nl}Cooldown 15 sec	[슬롯 장착 효과] 중형 대상에게 피격 시 [★]% 확률로 HP 2% 회복{nl}재사용 대기 시간 15초	ITEM_20180208_017485	[Card Equip Effect] [{img star_mark 20 20}]% chance of recovering 2% HP when attacked by Medium-sized targets{nl}Cooldown 15 sec	[슬롯 장착 효과] 중형 몬스터에게 피격 시 [★]% 확률로 HP 2% 회복{nl}재사용 대기 시간 15초	
ITEM_20200129_025572	[Poison Pot Equip Effect] Activates a Moringponia skill when using Poison Pot	[포이즌팟 장착 효과] 독 항아리 사용 시 몬스터 모링포니아의 스킬 발동				
ITEM_20200129_025573	Tantalizer Card	탄타이저 카드				
ITEM_20200129_025574	[Card Equip Effect] STR, CON + [{img star_mark 20 20}]	[슬롯 장착 효과] 힘, 체력 + [★]				
ITEM_20200129_025575	[Poison Pot Equip Effect] Activates a Tantalizer skill when using Poison Pot	[포이즌팟 장착 효과] 독 항아리 사용 시 몬스터 탄타이저의 스킬 발동				
ITEM_20200129_025576	Vaidotas Card	바이도타스 카드				
ITEM_20200129_025577	[Card Equip Effect] Physical Attack, Magic Attack + [{img star_mark 20 20} * 10]	[슬롯 장착 효과] 물리 공격력, 마법 공격력 + [★ * 10]				
ITEM_20200129_025578	Valentinas Card	발렌티나스 카드				
ITEM_20200129_025579	[Card Equip Effect] Physical Defense, Magic Defense + [{img star_mark 20 20} * 10]	[슬롯 장착 효과] 물리 방어력, 마법 방어력 + [★ * 10]				
ITEM_20200129_025580	Uska Card	우스카 카드				
ITEM_20200129_025581	[Card Equip Effect] All stats + [{img star_mark 20 20} * 0.4]	[슬롯 장착 효과] 모든 스탯 + [★ * 0.4]				
ITEM_20200129_025582	Cyrenia Card	시레니아 카드				
ITEM_20200129_025583	[Card Equip Effect] Stamina + [{img star_mark 20 20}], Max HP + [100 + {img star_mark 20 20}]	[슬롯 장착 효과] 스태미너 + [★], 최대 HP + [100 * ★]				
ITEM_20200129_025584	Neringa Card	네링가 카드				
ITEM_20200129_025585	[Card Equip Effect] All stats + [{img star_mark 20 20} * 0.5]	[슬롯 장착 효과] 모든 스탯 + [★ * 0.5]				
ITEM_20200129_025586	Byle Card	바일 카드				
ITEM_20200129_025587	[Card Equip Effect] When team level is under 50, EXP Gain + [{img star_mark 20 20} * 10]%	[슬롯 장착 효과] 팀 레벨이 50 이하 일 때, 경험치 흭득량 [★ * 10]% 증가				
ITEM_20200129_025588	Demon Lord Tantalizer Card	마군주 탄타이저 카드				
ITEM_20200129_025589	[Card Equip Effect] Fire, Ice, Poison, Lightning, Psychokinesis, Earth, Holy: + [{img star_mark 20 20} * 50] additional damage	[슬롯 장착 효과] 불, 얼음, 독, 전기, 염, 땅, 신성, 어둠 [★ * 50] 추가 대미지				
ITEM_20200129_025590	Gem Abrasive: 3,000	젬 연마제: 3,000	ITEM_20180320_017744	Gem Abrasive: 3000	젬 연마제: 3000	
ITEM_20200129_025591	Used to enhance gems. Amplifies the EXP of gems.{nl}- Gem EXP Gain: 3,000	젬을 강화시킬 때 사용합니다. 젬의 경험치를 대폭 올려줍니다.{nl} - 획득 젬 경험치: 3,000	ITEM_20180320_017745	Used to enhance gems. Amplifies the EXP of gems.{nl}- Gem EXP Gain: 3000	젬을 강화시킬 때 사용합니다. 젬의 경험치를 대폭 올려줍니다.{nl} - 획득 젬 경험치: 3000	
ITEM_20200129_025592	Gem Abrasive: 15,500	젬 연마제: 15,500	ITEM_20180320_017747	Gem Abrasive: 15500	젬 연마제: 15500	
